,CC16_302,CC16_303,CC16_304,CC16_307,CC16_320a,CC16_320b,CC16_320c,CC16_320d,CC16_320e,CC16_320f,CC16_320g,CC16_320h,CC16_330a,CC16_330b,CC16_330d,CC16_330e,CC16_331_1,CC16_331_2,CC16_331_3,CC16_331_7,CC16_331_9,CC16_332a,CC16_332b,CC16_332c,CC16_332d,CC16_332e,CC16_332f,CC16_333a,CC16_333b,CC16_333c,CC16_333d,CC16_334a,CC16_334b,CC16_334c,CC16_334d,CC16_335,CC16_351B,CC16_351E,CC16_351F,CC16_351G,CC16_351H,CC16_351I,CC16_351K
302255447,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302255591,1.0,1.0,,1.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1,1,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302255664,3.0,3.0,4.0,0.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,4.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
302255880,2.0,4.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
302258174,2.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
302258217,1.0,2.0,1.0,3.0,0.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302258296,2.0,3.0,3.0,2.0,,3.0,,3.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
302258305,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302258625,3.0,2.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
302258893,2.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0,1,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
302259113,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302259364,3.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302259521,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
302262203,2.0,3.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
302262572,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
302262866,2.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
302262915,1.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302262969,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302263020,3.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1,0,1,0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302263094,2.0,2.0,,2.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
302264088,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
302265488,4.0,4.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302265566,0.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1,1,0,1,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
302265606,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
302265651,1.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
302265675,3.0,1.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
302266225,1.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
302266302,4.0,3.0,4.0,0.0,0.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
302266308,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0,1,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302266316,3.0,3.0,4.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
302266806,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
302267982,2.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
302269363,3.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302269548,0.0,1.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
302269611,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,1,0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
302269710,3.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
302269787,3.0,2.0,,1.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
302271552,3.0,2.0,,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302271601,2.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302271678,2.0,3.0,,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302271834,1.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302271884,4.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,0,1,1,0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302271964,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1,0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
302272050,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
302272192,4.0,2.0,4.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
302272213,1.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
302272242,3.0,1.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
302272315,2.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302273389,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1,1,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
302273510,3.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
302275739,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
302275912,2.0,2.0,,0.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
302276146,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
302276177,3.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302276232,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
302276532,3.0,2.0,,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302276546,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1,1,1,1,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302279372,3.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
302279455,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
302279708,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302279783,3.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0,0,1,0,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302279935,4.0,4.0,,1.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302279943,2.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,0.0,1.0,0.0,1.0,0,1,1,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0
302280159,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
302282642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
302283150,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
302283189,1.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302283539,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
302283588,2.0,1.0,,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
302283616,,2.0,3.0,2.0,0.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,0,1,1,1,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
302283620,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302283624,3.0,2.0,2.0,0.0,3.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
302283740,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
302283818,3.0,3.0,,0.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
302283903,4.0,2.0,,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
302284229,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
302286585,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,0,1,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302286588,2.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302286595,2.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
302286785,4.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1,0,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
302286793,1.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
302286829,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
